Customer_ID,Age,Gender,Income_Level,Education_Level,Marital_Status,Credit_Score,Monthly_Expenditure,Payment_Default,Card_Type,Transaction_Frequency,Online_Purchase_Ratio,Spending_Category,Transaction_Amount,Monthly_Income,Monthly_Income_INR,Monthly_Expenditure_INR,Transaction_Amount_INR,City_or_State
CUST0000176,64,Female,Low,Master's,Divorced,442,3993.31,No,Gold,33,0.6,Travel,121.01,2546.33,211345.39,331444.73,10043.83,Mumbai
CUST0000177,31,Male,Medium,Bachelor's,Divorced,697,296.06,No,Standard,45,0.72,Online Shopping,6.58,6126.93,508535.19,24572.98,546.14,Uttar Pradesh
CUST0000178,20,Female,Medium,Bachelor's,Married,668,1728.32,No,Standard,9,0.54,Healthcare,192.04,5167.96,428940.68,143450.56,15939.32,Madhya Pradesh
CUST0000179,18,Female,Medium,Bachelor's,Single,800,2405.67,No,Gold,11,0.53,Groceries,218.7,5015.4,416278.2,199670.61,18152.1,Ahmedabad
CUST0000180,22,Female,Medium,Bachelor's,Married,669,1641.14,No,Standard,26,0.17,Other,63.12,4089.55,339432.65,136214.62,5238.96,Lucknow
CUST0000181,43,Male,Medium,Bachelor's,Married,681,3530.92,No,Standard,8,0.43,Healthcare,441.36,3290.2,273086.6,293066.36,36632.88,Gujarat
CUST0000182,72,Female,Medium,High School,Single,385,4148.72,Yes,Gold,36,0.54,Groceries,115.24,4931.96,409352.68,344343.76,9564.92,Telangana
CUST0000183,31,Female,Medium,High School,Single,759,3683.59,No,Gold,23,0.47,Travel,160.16,6469.04,536930.32,305737.97,13293.28,Pune
CUST0000184,56,Male,High,Bachelor's,Single,624,4947.73,No,Standard,49,0.82,Groceries,100.97,13160.53,1092323.99,410661.59,8380.51,Bangalore
CUST0000185,44,Male,Medium,Master's,Single,821,1435.48,No,Standard,37,0.83,Education,38.8,6716.75,557490.25,119144.84,3220.4,Pune
CUST0000186,26,Female,Medium,High School,Married,788,4387.45,No,Standard,5,0.76,Education,877.49,4099.64,340270.12,364158.35,72831.67,Kolkata
CUST0000187,32,Other,Low,Bachelor's,Divorced,696,3856.45,No,Standard,45,0.4,Groceries,85.7,2889.91,239862.53,320085.35,7113.1,Bangalore
CUST0000188,32,Male,Medium,Bachelor's,Married,654,1874.68,No,Gold,48,0.67,Online Shopping,39.06,3266.97,271158.51,155598.44,3241.98,Ahmedabad
CUST0000189,43,Female,Medium,Bachelor's,Married,587,3697.21,No,Platinum,45,0.42,Travel,82.16,4700.76,390163.08,306868.43,6819.28,Mumbai
CUST0000190,59,Female,Medium,High School,Divorced,758,609.97,No,Platinum,12,0.29,Dining,50.83,3504.47,290871.01,50627.51,4218.89,Chennai
CUST0000191,77,Female,Medium,PhD,Single,835,3967.73,No,Standard,36,0.37,Groceries,110.21,3192.85,265006.55,329321.59,9147.43,Rajasthan
CUST0000192,30,Other,High,Master's,Married,590,2708.42,No,Standard,34,0.16,Entertainment,79.66,10286.08,853744.64,224798.86,6611.78,West Bengal
CUST0000193,68,Female,Low,Bachelor's,Married,467,1532.22,No,Gold,32,0.37,Utilities,47.88,1248.09,103591.47,127174.26,3974.04,Gujarat
CUST0000194,49,Male,Medium,Bachelor's,Married,727,3313.31,No,Standard,45,0.47,Other,73.63,5876.51,487750.33,275004.73,6111.29,Gujarat
CUST0000195,56,Male,Medium,High School,Single,789,3243.94,No,Gold,36,0.86,Other,90.11,3363.11,279138.13,269247.02,7479.13,Delhi
CUST0000196,66,Male,Low,Bachelor's,Married,654,1126.48,No,Gold,29,0.35,Online Shopping,38.84,2429,201607,93497.84,3223.72,Jaipur
CUST0000197,69,Female,Low,Master's,Single,495,248.95,Yes,Platinum,38,0.82,Healthcare,6.55,1835.57,152352.31,20662.85,543.65,Delhi
CUST0000198,78,Female,Medium,High School,Married,844,2224.75,No,Standard,37,0.28,Utilities,60.13,6409.28,531970.24,184654.25,4990.79,Rajasthan
CUST0000199,49,Male,Low,Bachelor's,Single,310,2890.61,No,Standard,17,0.25,Dining,170.04,1743.27,144691.41,239920.63,14113.32,Maharashtra
CUST0000200,21,Female,Low,Bachelor's,Married,555,4395.37,No,Platinum,29,0.52,Travel,151.56,2179.76,180920.08,364815.71,12579.48,Jaipur
CUST0000201,47,Female,Low,Bachelor's,Single,695,4648.26,No,Gold,46,0.64,Education,101.05,2407.89,199854.87,385805.58,8387.15,Jaipur
CUST0000202,54,Female,Medium,Master's,Single,708,2691.15,No,Platinum,44,0.14,Healthcare,61.16,4711.92,391089.36,223365.45,5076.28,Lucknow
CUST0000203,40,Male,Medium,High School,Married,661,3793.64,No,Standard,43,0.28,Education,88.22,6554.09,543989.47,314872.12,7322.26,Chennai
CUST0000204,56,Female,Medium,Master's,Single,558,2252.59,No,Gold,48,0.46,Dining,46.93,4312.67,357951.61,186964.97,3895.19,Jaipur
CUST0000205,62,Male,High,Bachelor's,Married,302,3755.8,No,Gold,48,0.36,Utilities,78.25,10162.09,843453.47,311731.4,6494.75,Madhya Pradesh
CUST0000206,32,Male,Medium,Master's,Divorced,383,1103.53,Yes,Standard,14,0.67,Online Shopping,78.82,6417.02,532612.66,91592.99,6542.06,Lucknow
CUST0000207,60,Male,Medium,Bachelor's,Married,455,1918.22,Yes,Gold,35,0.51,Electronics,54.81,5423.68,450165.44,159212.26,4549.23,Telangana
CUST0000208,46,Male,High,Bachelor's,Single,475,3207.72,No,Gold,48,0.23,Education,66.83,12192.83,1012004.89,266240.76,5546.89,Lucknow
CUST0000209,53,Male,Medium,Master's,Married,771,188.97,No,Standard,15,0.82,Utilities,12.6,3916.1,325036.3,15684.51,1045.8,Tamil Nadu
CUST0000210,30,Female,Medium,Bachelor's,Married,723,3640.06,Yes,Standard,29,0.33,Groceries,125.52,3624.41,300826.03,302124.98,10418.16,Hyderabad
CUST0000211,49,Male,Medium,Bachelor's,Married,433,4194.12,No,Gold,49,0.68,Electronics,85.59,3922,325526,348111.96,7103.97,Lucknow
CUST0000212,24,Female,Low,Bachelor's,Single,679,2055.79,No,Standard,38,0.72,Education,54.1,1092.07,90641.81,170630.57,4490.3,Madhya Pradesh
CUST0000213,76,Male,Medium,Master's,Married,576,2294.92,No,Platinum,24,0.87,Travel,95.62,6204.06,514936.98,190478.36,7936.46,Chennai
CUST0000214,68,Female,Medium,Bachelor's,Married,535,4271.28,No,Standard,11,0.5,Other,388.3,4416.62,366579.46,354516.24,32228.9,Jaipur
CUST0000215,39,Other,Medium,Master's,Single,312,3900.71,No,Standard,37,0.59,Electronics,105.42,5259.7,436555.1,323758.93,8749.86,Kolkata
CUST0000216,45,Male,Low,Bachelor's,Single,641,1511.93,No,Platinum,39,0.37,Groceries,38.77,2248.53,186627.99,125490.19,3217.91,Uttar Pradesh
CUST0000217,19,Male,High,Bachelor's,Married,334,1687.48,No,Platinum,33,0.64,Dining,51.14,10312.01,855896.83,140060.84,4244.62,Uttar Pradesh
CUST0000218,59,Male,Medium,Master's,Married,513,3426.5,No,Standard,16,0.47,Entertainment,214.16,6532.02,542157.66,284399.5,17775.28,Gujarat
CUST0000219,62,Female,Medium,Bachelor's,Divorced,711,2859.67,No,Gold,9,0.45,Groceries,317.74,6812.38,565427.54,237352.61,26372.42,Karnataka
CUST0000220,79,Female,High,Master's,Married,704,894.92,No,Standard,16,0.78,Dining,55.93,7326.58,608106.14,74278.36,4642.19,Rajasthan
CUST0000221,74,Male,Medium,PhD,Single,793,1618.66,No,Standard,33,0.14,Dining,49.05,3237.39,268703.37,134348.78,4071.15,Bangalore
CUST0000222,70,Female,High,Bachelor's,Single,458,4509.92,Yes,Standard,39,0.81,Utilities,115.64,14320.4,1188593.2,374323.36,9598.12,Uttar Pradesh
CUST0000223,23,Male,Medium,High School,Divorced,409,3472.05,No,Standard,24,0.78,Other,144.67,6107.3,506905.9,288180.15,12007.61,Punjab
CUST0000224,45,Male,Low,High School,Divorced,848,4931.27,Yes,Platinum,41,0.51,Education,120.27,2136.1,177296.3,409295.41,9982.41,Chennai
CUST0000225,45,Female,Medium,Master's,Divorced,825,3858.36,No,Gold,5,0.49,Electronics,771.67,5903.06,489953.98,320243.88,64048.61,Jaipur
CUST0000226,61,Male,Medium,Master's,Married,646,4715.67,No,Platinum,20,0.39,Healthcare,235.78,4765.66,395549.78,391400.61,19569.74,Chennai
CUST0000227,61,Female,Medium,High School,Single,578,1159.32,No,Gold,34,0.9,Electronics,34.1,6345.18,526649.94,96223.56,2830.3,Hyderabad
CUST0000228,37,Male,High,High School,Married,778,3880.28,Yes,Standard,13,0.19,Other,298.48,11638.97,966034.51,322063.24,24773.84,West Bengal
CUST0000229,47,Other,Medium,High School,Married,410,199.07,No,Gold,46,0.57,Electronics,4.33,6838.69,567611.27,16522.81,359.39,Punjab
CUST0000230,79,Male,Medium,Master's,Single,730,3386.72,No,Platinum,14,0.65,Dining,241.91,4004.9,332406.7,281097.76,20078.53,Telangana
CUST0000231,28,Male,High,Bachelor's,Married,841,2399.48,No,Gold,17,0.85,Electronics,141.15,12480.64,1035893.12,199156.84,11715.45,Punjab
CUST0000232,75,Female,Medium,Bachelor's,Single,414,1799.12,No,Gold,24,0.72,Entertainment,74.96,3127,259541,149326.96,6221.68,Maharashtra
CUST0000233,72,Male,Medium,Bachelor's,Single,389,4325.78,No,Platinum,33,0.62,Entertainment,131.08,4642.25,385306.75,359039.74,10879.64,Punjab
CUST0000234,45,Other,High,Master's,Married,511,4285.91,No,Standard,8,0.19,Electronics,535.74,7571.15,628405.45,355730.53,44466.42,Punjab
CUST0000235,42,Female,Low,Bachelor's,Married,849,209.28,No,Gold,32,0.4,Utilities,6.54,2576.43,213843.69,17370.24,542.82,Pune
CUST0000236,56,Female,Medium,Bachelor's,Married,838,3086.58,Yes,Platinum,41,0.21,Online Shopping,75.28,6323.31,524834.73,256186.14,6248.24,Mumbai
CUST0000237,79,Female,High,High School,Single,659,1902.38,Yes,Platinum,17,0.8,Utilities,111.9,10825.02,898476.66,157897.54,9287.7,Uttar Pradesh
CUST0000238,50,Female,Medium,Bachelor's,Single,785,2136.74,No,Standard,7,0.7,Electronics,305.25,6194.16,514115.28,177349.42,25335.75,Pune
CUST0000239,18,Female,Medium,Master's,Single,671,4177,No,Gold,41,0.71,Online Shopping,101.88,3714.02,308263.66,346691,8456.04,Delhi
CUST0000240,74,Female,Medium,PhD,Single,514,1618.21,Yes,Gold,23,0.62,Travel,70.36,3311.98,274894.34,134311.43,5839.88,Maharashtra
CUST0000241,44,Female,Medium,High School,Single,314,4720.94,No,Standard,32,0.51,Dining,147.53,6348.49,526924.67,391838.02,12244.99,Gujarat
CUST0000242,79,Male,High,High School,Married,558,980.21,No,Gold,23,0.22,Healthcare,42.62,12652.16,1050129.28,81357.43,3537.46,Ahmedabad
CUST0000243,74,Male,Low,High School,Married,762,3347.34,No,Standard,21,0.36,Dining,159.4,1130.61,93840.63,277829.22,13230.2,Mumbai
CUST0000244,69,Female,Low,Bachelor's,Married,419,3393.31,No,Standard,22,0.21,Travel,154.24,2587.34,214749.22,281644.73,12801.92,Bangalore
CUST0000245,30,Male,Low,Master's,Divorced,427,1335.76,No,Standard,22,0.68,Dining,60.72,1871.33,155320.39,110868.08,5039.76,Ahmedabad
CUST0000246,58,Female,Medium,High School,Married,822,1691.28,No,Gold,27,0.23,Healthcare,62.64,3475.9,288499.7,140376.24,5199.12,Ahmedabad
CUST0000247,20,Male,Medium,Bachelor's,Single,624,4190.51,No,Standard,44,0.66,Education,95.24,4133.73,343099.59,347812.33,7904.92,Gujarat
CUST0000248,56,Male,High,Bachelor's,Single,619,3832.85,Yes,Standard,13,0.65,Groceries,294.83,10035.97,832985.51,318126.55,24470.89,Chennai
CUST0000249,23,Female,Medium,High School,Married,805,1712.57,No,Standard,33,0.47,Online Shopping,51.9,6231.11,517182.13,142143.31,4307.7,Ahmedabad
CUST0000250,25,Female,Medium,Bachelor's,Married,825,2716.39,Yes,Standard,46,0.21,Dining,59.05,4416.54,366572.82,225460.37,4901.15,Jaipur
CUST0000251,44,Male,Low,Bachelor's,Married,349,402.23,No,Standard,33,0.35,Healthcare,12.19,1431.03,118775.49,33385.09,1011.77,Telangana
CUST0000252,26,Female,Medium,Bachelor's,Married,368,1122.85,No,Standard,6,0.36,Online Shopping,187.14,5593.73,464279.59,93196.55,15532.62,Chennai
CUST0000253,79,Female,Medium,Master's,Divorced,690,2480.52,No,Gold,21,0.66,Healthcare,118.12,5808.17,482078.11,205883.16,9803.96,Rajasthan
CUST0000254,54,Male,Low,Bachelor's,Divorced,682,521.27,No,Gold,49,0.19,Entertainment,10.64,1884.73,156432.59,43265.41,883.12,Rajasthan
CUST0000255,50,Female,Low,High School,Married,315,4232.33,No,Standard,35,0.76,Education,120.92,2737.52,227214.16,351283.39,10036.36,Delhi
CUST0000256,68,Male,Low,PhD,Single,738,3618.23,No,Standard,32,0.71,Groceries,113.07,2222.51,184468.33,300313.09,9384.81,Rajasthan
CUST0000257,59,Male,Low,Bachelor's,Divorced,431,4723.8,No,Gold,47,0.25,Groceries,100.51,1040.87,86392.21,392075.4,8342.33,Karnataka
CUST0000258,61,Other,Medium,Master's,Married,547,3497.99,No,Standard,43,0.68,Online Shopping,81.35,6476.79,537573.57,290333.17,6752.05,Ahmedabad
CUST0000259,41,Male,Low,High School,Single,572,4707.97,No,Platinum,34,0.63,Utilities,138.47,2524.9,209566.7,390761.51,11493.01,Ahmedabad
CUST0000260,32,Female,Medium,High School,Married,648,2817.11,No,Gold,39,0.7,Other,72.23,6222.99,516508.17,233820.13,5995.09,Mumbai
CUST0000261,76,Female,High,High School,Married,783,3041.07,No,Standard,24,0.25,Other,126.71,9792.65,812789.95,252408.81,10516.93,Tamil Nadu
CUST0000262,71,Male,Medium,High School,Married,849,4887.16,No,Standard,20,0.23,Entertainment,244.36,6817.08,565817.64,405634.28,20281.88,Gujarat
CUST0000263,49,Female,High,Bachelor's,Married,656,3246.43,No,Gold,38,0.29,Online Shopping,85.43,7615.81,632112.23,269453.69,7090.69,Pune
CUST0000264,49,Female,Medium,Master's,Single,617,250.85,No,Standard,18,0.39,Online Shopping,13.94,5912.97,490776.51,20820.55,1157.02,Madhya Pradesh
CUST0000265,41,Male,Medium,Bachelor's,Divorced,347,3646.63,Yes,Standard,30,0.73,Groceries,121.55,5797.93,481228.19,302670.29,10088.65,Karnataka
CUST0000266,58,Female,High,Bachelor's,Married,309,4536.8,Yes,Standard,24,0.69,Other,189.03,12621.83,1047611.89,376554.4,15689.49,Lucknow
CUST0000267,69,Female,Low,Bachelor's,Married,532,3998.34,No,Gold,46,0.84,Utilities,86.92,2558.61,212364.63,331862.22,7214.36,Hyderabad
CUST0000268,66,Female,High,High School,Single,335,2960.78,No,Gold,28,0.15,Dining,105.74,9619.56,798423.48,245744.74,8776.42,Mumbai
CUST0000269,79,Female,Low,Bachelor's,Single,712,3389.39,No,Standard,47,0.11,Dining,72.11,1860.05,154384.15,281319.37,5985.13,Tamil Nadu
CUST0000270,66,Male,Medium,Bachelor's,Married,761,4951.94,No,Gold,22,0.66,Dining,225.09,4201.74,348744.42,411011.02,18682.47,Punjab
CUST0000271,75,Female,Low,Master's,Single,303,544.24,No,Standard,47,0.32,Healthcare,11.58,2852.73,236776.59,45171.92,961.14,Punjab
CUST0000272,69,Female,Medium,PhD,Single,343,3369.5,No,Gold,13,0.37,Utilities,259.19,6680.21,554457.43,279668.5,21512.77,Jaipur
CUST0000273,29,Female,Medium,Bachelor's,Married,554,1488.65,No,Standard,23,0.54,Travel,64.72,4805.87,398887.21,123557.95,5371.76,West Bengal
CUST0000274,79,Female,Medium,Bachelor's,Married,413,3236.44,No,Gold,24,0.18,Travel,134.85,3758.27,311936.41,268624.52,11192.55,Telangana
CUST0000275,56,Female,Medium,Master's,Married,696,3077.36,No,Platinum,46,0.61,Electronics,66.9,5339.53,443180.99,255420.88,5552.7,Punjab
CUST0000276,19,Female,Medium,Master's,Single,473,851.94,No,Standard,34,0.36,Other,25.06,3786.61,314288.63,70711.02,2079.98,Hyderabad
CUST0000277,20,Female,Low,Bachelor's,Married,554,1113.06,Yes,Standard,30,0.61,Electronics,37.1,1578.4,131007.2,92383.98,3079.3,Chennai
CUST0000278,66,Female,Medium,Master's,Married,765,3145.98,No,Standard,35,0.77,Utilities,89.89,4224.37,350622.71,261116.34,7460.87,Madhya Pradesh
CUST0000279,54,Female,High,High School,Single,576,728.33,No,Standard,39,0.24,Other,18.68,12414.72,1030421.76,60451.39,1550.44,Telangana
CUST0000280,66,Female,Medium,Master's,Single,763,1399.39,No,Standard,7,0.84,Travel,199.91,6479.93,537834.19,116149.37,16592.53,Pune
CUST0000281,73,Female,High,High School,Married,801,4192.7,No,Platinum,44,0.52,Online Shopping,95.29,7939.2,658953.6,347994.1,7909.07,Lucknow
CUST0000282,34,Male,High,Bachelor's,Divorced,740,1702.75,No,Platinum,33,0.84,Other,51.6,9755.72,809724.76,141328.25,4282.8,Jaipur
CUST0000283,76,Male,Medium,Master's,Married,368,2491.49,No,Standard,10,0.27,Entertainment,249.15,4652.14,386127.62,206793.67,20679.45,West Bengal
CUST0000284,66,Male,Medium,Bachelor's,Single,808,4711.59,No,Gold,5,0.58,Entertainment,942.32,4376.37,363238.71,391061.97,78212.56,Madhya Pradesh
CUST0000285,19,Female,Low,Bachelor's,Single,625,1213.03,Yes,Gold,28,0.42,Utilities,43.32,2016.83,167396.89,100681.49,3595.56,Maharashtra
CUST0000286,19,Female,Low,Bachelor's,Married,366,2009.17,No,Gold,42,0.72,Electronics,47.84,2319.34,192505.22,166761.11,3970.72,Ahmedabad
CUST0000287,45,Female,Low,PhD,Single,603,3071.64,No,Standard,38,0.58,Travel,80.83,1089.5,90428.5,254946.12,6708.89,Madhya Pradesh
CUST0000288,71,Male,Medium,Master's,Married,783,3801.16,No,Standard,11,0.5,Travel,345.56,3878.87,321946.21,315496.28,28681.48,Chennai
CUST0000289,40,Female,Medium,Master's,Married,847,4518.1,No,Standard,15,0.83,Groceries,301.21,6266.89,520151.87,375002.3,25000.43,Pune
CUST0000290,54,Male,Medium,Bachelor's,Single,716,4585.82,No,Standard,15,0.4,Groceries,305.72,5935.46,492643.18,380623.06,25374.76,Karnataka
CUST0000291,49,Male,Medium,Master's,Married,458,3905.54,No,Gold,40,0.28,Entertainment,97.64,3774.04,313245.32,324159.82,8104.12,Bangalore
CUST0000292,50,Female,Medium,Bachelor's,Married,448,1218.82,No,Gold,24,0.59,Utilities,50.78,4107.71,340939.93,101162.06,4214.74,Madhya Pradesh
CUST0000293,18,Female,Medium,Bachelor's,Married,326,221.57,No,Standard,20,0.6,Electronics,11.08,6777.1,562499.3,18390.31,919.64,Kolkata
CUST0000294,36,Male,Medium,Master's,Single,547,1980.49,No,Standard,9,0.45,Travel,220.05,3344.13,277562.79,164380.67,18264.15,Kolkata
CUST0000295,79,Male,Low,Bachelor's,Single,400,793.59,No,Platinum,28,0.49,Dining,28.34,2591.87,215125.21,65867.97,2352.22,Punjab
CUST0000296,19,Male,Low,High School,Married,395,3580.9,No,Gold,34,0.87,Education,105.32,2081.05,172727.15,297214.7,8741.56,Mumbai
CUST0000297,70,Male,Medium,High School,Married,683,3339.54,No,Platinum,34,0.69,Education,98.22,5903.11,489958.13,277181.82,8152.26,Telangana
CUST0000298,61,Female,Medium,High School,Single,581,315.46,No,Standard,43,0.19,Electronics,7.34,4046.48,335857.84,26183.18,609.22,Gujarat
CUST0000299,43,Male,Medium,Master's,Single,621,4199.31,Yes,Gold,41,0.27,Travel,102.42,6739.16,559350.28,348542.73,8500.86,Delhi
CUST0000300,49,Female,Medium,Bachelor's,Single,695,1318.84,No,Gold,37,0.88,Online Shopping,35.64,4642.92,385362.36,109463.72,2958.12,Jaipur
CUST0000301,23,Female,Medium,Master's,Divorced,577,2217.91,No,Platinum,24,0.68,Entertainment,92.41,4143.59,343917.97,184086.53,7670.03,Rajasthan
CUST0000302,49,Male,Low,Bachelor's,Married,828,3372.88,No,Standard,26,0.83,Dining,129.73,1968.11,163353.13,279949.04,10767.59,Kolkata
CUST0000303,72,Male,Low,Bachelor's,Divorced,562,2204.15,No,Standard,45,0.34,Electronics,48.98,2274.86,188813.38,182944.45,4065.34,Pune
CUST0000304,21,Male,Medium,Bachelor's,Single,592,2262.31,No,Standard,25,0.69,Education,90.49,3796.51,315110.33,187771.73,7510.67,Hyderabad
CUST0000305,72,Male,Medium,Master's,Divorced,593,421.58,No,Platinum,41,0.67,Online Shopping,10.28,6712.29,557120.07,34991.14,853.24,Bangalore
CUST0000306,28,Male,Medium,Bachelor's,Single,694,2067.07,No,Platinum,31,0.34,Other,66.68,3700.33,307127.39,171566.81,5534.44,Delhi
CUST0000307,73,Female,High,Master's,Married,812,3847.75,No,Platinum,42,0.54,Electronics,91.61,8019.84,665646.72,319363.25,7603.63,Lucknow
CUST0000308,76,Male,Medium,Bachelor's,Married,479,4584.36,No,Platinum,39,0.6,Groceries,117.55,4620.31,383485.73,380501.88,9756.65,Lucknow
CUST0000309,34,Other,Medium,Bachelor's,Single,534,2126.14,No,Standard,42,0.48,Groceries,50.62,4077.84,338460.72,176469.62,4201.46,Telangana
CUST0000310,55,Male,Medium,Bachelor's,Married,636,2175.57,No,Standard,44,0.76,Healthcare,49.44,3794.84,314971.72,180572.31,4103.52,Uttar Pradesh
CUST0000311,41,Female,Medium,Master's,Single,307,3542.87,No,Standard,10,0.77,Electronics,354.29,5017.86,416482.38,294058.21,29406.07,Mumbai
CUST0000312,22,Female,Medium,Master's,Single,742,4719.58,No,Standard,36,0.78,Utilities,131.1,5677.36,471220.88,391725.14,10881.3,Maharashtra
CUST0000313,69,Female,Medium,High School,Married,838,1408.6,No,Platinum,20,0.74,Utilities,70.43,6592.99,547218.17,116913.8,5845.69,Punjab
CUST0000314,51,Female,Medium,Bachelor's,Married,390,2256.71,No,Platinum,32,0.49,Dining,70.52,5610.13,465640.79,187306.93,5853.16,Punjab
CUST0000315,23,Female,Low,Bachelor's,Married,571,4000.27,Yes,Standard,20,0.41,Entertainment,200.01,2068.54,171688.82,332022.41,16600.83,Lucknow
CUST0000316,39,Female,Medium,Master's,Married,304,3087.5,No,Gold,31,0.77,Travel,99.6,3134.87,260194.21,256262.5,8266.8,Mumbai
CUST0000317,28,Female,High,High School,Married,518,641.87,No,Platinum,7,0.49,Dining,91.7,10014.34,831190.22,53275.21,7611.1,Uttar Pradesh
CUST0000318,65,Female,High,Master's,Single,417,3175.89,Yes,Standard,25,0.3,Other,127.04,11648.5,966825.5,263598.87,10544.32,Gujarat
CUST0000319,33,Male,Medium,PhD,Single,414,1015.06,No,Standard,42,0.51,Electronics,24.17,4515.49,374785.67,84249.98,2006.11,Hyderabad
CUST0000320,50,Male,Medium,High School,Divorced,562,2600.06,No,Standard,42,0.21,Healthcare,61.91,3117.11,258720.13,215804.98,5138.53,Bangalore
CUST0000321,26,Female,Medium,Master's,Single,605,2692.61,No,Standard,34,0.65,Utilities,79.19,5933.74,492500.42,223486.63,6572.77,West Bengal
CUST0000322,77,Female,Medium,High School,Married,721,4393.4,No,Gold,26,0.37,Electronics,168.98,6166.93,511855.19,364652.2,14025.34,Karnataka
CUST0000323,76,Female,Low,High School,Single,506,2366.22,No,Standard,23,0.31,Healthcare,102.88,2757.24,228850.92,196396.26,8539.04,Lucknow
CUST0000324,23,Female,Medium,High School,Married,602,1469.27,No,Standard,35,0.87,Education,41.98,4612.1,382804.3,121949.41,3484.34,Kolkata
